date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_speed_10m_mean,wind_gusts_10m_max
2021-01-01,2.4,-7.2,-2.1,-6.9,0.0,0.0,15.1,10.1,29.9
2021-01-02,4.3,-3.8,-0.5,-5.0,0.0,0.0,13.7,10.3,25.9
2021-01-03,3.9,-2.2,1.1,-2.2,0.0,0.0,9.2,5.7,17.3
2021-01-04,5.3,-1.5,1.3,-3.1,0.0,0.0,25.0,12.9,40.3
2021-01-05,0.3,-5.4,-2.5,-8.9,0.0,0.0,29.7,21.3,50.8
2021-01-06,0.6,-9.7,-5.3,-12.6,0.0,0.0,43.8,25.6,72.7
2021-01-07,-8.7,-14.2,-11.1,-20.1,0.0,0.0,42.8,35.3,69.8
2021-01-08,-3.5,-8.8,-6.6,-13.8,0.0,0.0,29.1,23.0,50.0
2021-01-09,-0.7,-6.2,-3.9,-10.3,0.0,0.0,29.8,18.9,51.1
2021-01-10,1.3,-5.1,-2.3,-8.0,0.0,0.0,25.1,15.5,43.6
2021-01-11,2.3,-4.8,-1.8,-6.2,0.0,0.0,11.7,7.3,23.0
2021-01-12,4.2,-4.1,0.5,-4.7,0.0,0.0,24.4,14.8,40.0
2021-01-13,9.1,-1.6,3.2,-1.2,0.0,0.0,19.9,12.1,32.0
2021-01-14,8.2,2.1,5.2,0.6,0.0,0.0,28.9,19.6,46.1
2021-01-15,5.9,-3.2,2.0,-3.9,0.0,0.0,37.3,24.3,62.6
2021-01-16,0.9,-5.1,-2.6,-8.7,0.0,0.0,29.5,19.0,49.3
2021-01-17,3.7,-4.2,-0.5,-5.8,0.0,0.0,18.0,13.7,33.8
2021-01-18,5.7,-1.5,1.0,-4.3,0.0,0.0,20.5,14.7,35.6
2021-01-19,5.0,-1.7,2.0,-3.9,0.0,0.0,28.3,23.6,48.2
2021-01-20,7.5,3.9,5.4,1.3,0.0,0.0,25.5,17.3,40.7
2021-01-21,9.1,1.8,5.5,3.0,0.1,0.1,16.2,8.4,25.9
2021-01-22,4.8,0.2,2.0,-2.4,0.0,0.0,20.4,15.8,34.6
2021-01-23,5.2,-1.2,1.0,-3.6,0.0,0.0,18.7,15.1,32.0
2021-01-24,4.8,-2.2,1.3,-2.1,0.0,0.0,14.7,8.3,24.8
2021-01-25,7.7,2.5,5.1,2.9,0.5,0.5,14.6,5.1,22.3
2021-01-26,7.0,0.9,3.4,-1.5,2.0,2.0,27.3,19.3,47.2
2021-01-27,5.8,-2.2,2.8,-1.5,0.0,0.0,23.1,13.4,37.4
2021-01-28,4.4,-4.8,-0.0,-7.9,0.0,0.0,45.9,32.3,76.3
2021-01-29,4.0,-6.6,0.2,-4.9,0.0,0.0,25.4,15.6,43.6
2021-01-30,6.8,-0.6,3.9,0.3,0.0,0.0,16.8,10.5,29.2
2021-01-31,7.3,1.6,4.8,1.2,0.0,0.0,22.7,13.8,37.8
2021-02-01,9.3,-3.0,4.3,-1.0,0.0,0.0,28.7,18.7,47.2
2021-02-02,3.1,-5.5,-1.6,-6.2,0.0,0.0,17.3,10.4,33.5
2021-02-03,5.6,0.3,3.0,-1.8,0.0,0.0,30.0,17.6,50.4
2021-02-04,4.9,-4.1,1.6,-2.7,0.0,0.0,20.4,12.9,36.7
2021-02-05,7.6,3.5,5.4,0.9,0.0,0.0,28.5,18.7,47.2
2021-02-06,12.4,1.0,5.9,2.9,0.0,0.0,11.2,8.0,21.6
2021-02-07,8.6,-0.9,3.7,-1.2,0.0,0.0,23.6,15.1,38.5
2021-02-08,4.6,-4.3,0.2,-4.3,0.0,0.0,16.3,10.5,27.4
2021-02-09,5.2,-1.3,2.6,-1.9,0.0,0.0,22.7,14.4,40.7
2021-02-10,7.7,1.2,4.3,1.4,0.0,0.0,14.4,8.0,24.5
2021-02-11,7.4,0.8,4.5,1.0,0.0,0.0,21.9,13.9,36.0
2021-02-12,8.6,2.8,6.0,2.9,0.0,0.0,18.2,12.5,34.2
2021-02-13,9.1,3.2,5.9,2.9,0.0,0.0,19.0,12.6,34.6
2021-02-14,8.1,5.4,6.9,4.0,3.2,3.2,32.7,12.9,52.6
2021-02-15,3.2,-1.1,1.1,-5.6,0.1,0.1,39.4,26.0,65.5
2021-02-16,5.3,-2.0,2.2,-4.1,0.0,0.0,33.7,23.9,56.2
2021-02-17,-0.4,-4.6,-2.7,-10.8,0.0,0.0,43.0,31.9,73.1
2021-02-18,6.1,-3.9,1.0,-4.4,0.0,0.0,19.7,16.1,35.6
2021-02-19,11.1,1.4,6.7,2.3,0.0,0.0,29.7,17.3,47.9
2021-02-20,12.4,2.7,9.1,5.3,0.0,0.0,23.7,14.0,38.9
2021-02-21,15.9,8.4,11.8,8.6,0.0,0.0,20.6,13.2,33.8
2021-02-22,11.9,-0.2,7.3,1.3,0.0,0.0,30.0,22.4,51.5
2021-02-23,5.8,-0.2,2.6,-2.1,0.0,0.0,18.4,11.6,31.0
2021-02-24,3.2,0.9,2.1,-1.4,1.3,0.9,11.2,7.0,20.5
2021-02-25,4.6,2.0,2.9,-1.0,17.5,16.3,20.0,12.6,32.4
2021-02-26,10.1,0.5,4.3,-0.1,0.0,0.0,20.7,13.2,34.2
2021-02-27,10.8,1.3,6.4,2.6,0.0,0.0,21.9,11.9,39.2
2021-02-28,8.6,6.7,7.4,3.6,8.3,8.3,22.3,18.7,36.7
2021-03-01,6.6,-0.7,3.0,-3.4,14.4,14.4,36.9,29.2,61.9
2021-03-02,6.6,-1.5,2.1,-2.9,0.0,0.0,28.8,17.2,49.7
2021-03-03,7.0,3.2,5.3,0.5,0.0,0.0,26.7,20.9,44.6
2021-03-04,8.1,4.8,6.1,2.7,0.0,0.0,21.8,15.0,37.8
2021-03-05,9.4,4.4,6.8,3.8,0.0,0.0,21.6,13.4,35.6
2021-03-06,6.3,-0.6,2.7,-3.9,0.0,0.0,30.1,24.6,50.0
2021-03-07,6.7,-1.1,2.3,-2.2,0.0,0.0,22.4,12.9,38.5
2021-03-08,6.8,2.6,4.6,1.7,0.0,0.0,15.4,8.1,31.7
2021-03-09,8.4,2.5,5.3,2.6,0.0,0.0,15.8,9.1,30.6
2021-03-10,9.9,3.9,6.9,4.3,0.0,0.0,16.7,9.9,31.7
2021-03-11,8.5,4.3,6.9,4.3,2.5,2.5,14.1,8.6,22.0
2021-03-12,13.1,4.4,8.1,5.2,0.0,0.0,16.9,11.5,32.4
2021-03-13,11.7,4.5,7.9,5.8,0.0,0.0,16.3,7.6,31.7
2021-03-14,10.8,4.3,7.8,4.6,0.0,0.0,27.2,15.0,43.6
2021-03-15,11.0,7.8,9.0,5.9,1.2,1.2,25.6,16.5,41.0
2021-03-16,12.4,4.8,7.6,3.7,0.0,0.0,26.9,13.8,43.6
2021-03-17,10.2,2.6,6.3,3.3,0.0,0.0,17.8,8.1,31.7
2021-03-18,14.5,1.4,8.0,4.6,0.0,0.0,25.9,10.2,45.0
2021-03-19,10.4,3.8,7.2,3.5,0.0,0.0,16.4,11.8,31.0
2021-03-20,10.6,4.9,7.8,3.3,0.7,0.7,27.1,19.7,47.5
2021-03-21,8.8,2.8,6.7,0.1,0.0,0.0,39.0,27.0,66.6
2021-03-22,15.2,3.4,8.7,4.6,0.0,0.0,20.6,13.0,34.6
2021-03-23,13.1,7.1,10.2,5.2,0.0,0.0,34.9,23.5,59.4
2021-03-24,13.1,6.8,10.4,7.8,0.0,0.0,25.7,12.2,42.8
2021-03-25,12.6,5.3,9.4,7.0,0.0,0.0,18.6,11.5,36.4
2021-03-26,13.0,7.2,10.6,7.3,1.4,1.4,24.2,17.2,42.5
2021-03-27,16.5,8.9,11.9,9.6,14.5,14.5,25.0,14.2,40.3
2021-03-28,18.6,7.4,11.8,9.0,0.0,0.0,31.2,16.1,49.0
2021-03-29,16.5,5.6,11.2,8.7,0.0,0.0,11.3,7.2,24.5
2021-03-30,14.9,7.3,10.3,7.9,0.0,0.0,22.3,9.4,41.0
2021-03-31,13.9,5.3,9.9,6.3,0.0,0.0,18.6,11.7,34.6
2021-04-01,15.8,8.1,11.9,9.0,0.0,0.0,20.6,8.5,35.6
2021-04-02,12.5,10.3,11.5,9.3,18.7,18.7,19.1,11.6,30.6
2021-04-03,10.9,8.2,9.8,5.0,8.7,8.7,33.5,25.7,56.5
2021-04-04,15.2,6.5,10.1,4.4,0.0,0.0,30.3,23.6,52.2
2021-04-05,14.1,5.4,9.5,6.5,0.0,0.0,16.9,10.9,32.8
2021-04-06,13.9,8.1,11.0,8.6,0.0,0.0,18.9,8.1,34.2
2021-04-07,16.5,8.2,11.8,9.5,0.0,0.0,16.1,7.0,29.2
2021-04-08,14.1,6.2,10.0,7.0,0.0,0.0,18.4,10.8,33.8
2021-04-09,13.9,7.5,11.0,8.1,0.0,0.0,21.4,12.0,38.2
2021-04-10,13.1,8.6,10.9,8.3,0.0,0.0,18.9,14.9,36.4
2021-04-11,14.1,9.6,11.7,8.7,3.4,3.4,26.5,19.2,47.9
2021-04-12,17.4,11.0,13.5,10.7,4.2,4.2,29.9,20.2,47.9
2021-04-13,13.6,6.2,10.1,5.8,0.0,0.0,31.0,19.3,51.5
2021-04-14,13.3,5.3,9.9,6.5,0.0,0.0,28.6,17.1,49.3
2021-04-15,12.8,9.5,11.2,6.7,0.0,0.0,32.8,26.2,56.9
2021-04-16,15.8,9.1,12.6,9.6,1.9,1.9,25.5,15.8,42.1
2021-04-17,16.3,7.2,12.3,7.1,0.3,0.3,34.1,21.6,58.0
2021-04-18,15.0,5.6,10.9,7.4,0.0,0.0,26.9,15.1,46.4
2021-04-19,15.1,8.4,12.3,9.4,0.0,0.0,26.4,16.6,46.4
2021-04-20,14.8,9.6,12.2,10.3,0.0,0.0,18.2,12.9,34.2
2021-04-21,13.6,11.7,12.4,8.7,1.1,1.1,22.9,19.1,39.2
2021-04-22,13.4,11.9,12.7,9.7,26.0,26.0,29.1,23.8,47.5
2021-04-23,17.6,11.8,14.1,12.4,0.6,0.6,23.2,15.8,40.0
2021-04-24,15.1,12.4,13.5,10.9,2.3,2.3,26.5,16.5,45.0
2021-04-25,19.6,11.4,14.1,12.6,0.1,0.1,17.7,12.0,31.0
2021-04-26,15.1,9.6,12.0,10.4,5.3,5.3,19.1,10.7,31.7
2021-04-27,15.2,11.6,13.3,12.8,1.7,1.7,19.5,9.4,35.6
2021-04-28,18.9,10.8,14.1,12.9,0.0,0.0,17.7,9.7,33.1
2021-04-29,17.0,9.6,13.8,11.5,0.7,0.7,26.4,15.3,49.3
2021-04-30,15.2,8.0,11.5,8.1,2.3,2.3,27.4,15.0,46.8
2021-05-01,18.0,6.2,12.3,9.2,0.0,0.0,37.9,14.0,60.8
2021-05-02,17.1,8.2,12.5,9.2,0.0,0.0,23.2,15.6,40.7
2021-05-03,13.9,11.1,12.8,9.5,6.6,6.6,30.1,21.0,51.1
2021-05-04,20.5,10.8,14.9,12.6,4.2,4.2,30.5,17.2,52.9
2021-05-05,18.4,10.8,14.8,11.7,0.0,0.0,31.1,17.4,52.2
2021-05-06,18.4,14.3,16.6,12.7,0.0,0.0,40.4,30.9,64.4
2021-05-07,22.6,13.9,17.6,13.9,0.0,0.0,34.4,22.3,58.0
2021-05-08,25.1,12.7,18.1,14.6,0.0,0.0,41.7,21.6,68.0
2021-05-09,17.5,10.6,14.4,11.1,0.0,0.0,29.1,17.4,46.1
2021-05-10,16.0,12.6,14.0,10.4,0.3,0.3,32.6,23.4,55.1
2021-05-11,17.9,12.4,15.1,14.4,0.4,0.4,11.3,8.5,24.1
2021-05-12,16.1,13.6,15.2,14.5,1.9,1.9,21.0,13.3,33.5
2021-05-13,18.3,13.2,15.5,14.2,0.0,0.0,20.9,15.8,37.1
2021-05-14,16.9,14.4,15.5,13.2,8.9,8.9,30.7,22.6,49.0
2021-05-15,21.9,15.8,17.6,18.2,5.2,5.2,20.5,10.8,33.1
2021-05-16,16.4,13.4,15.0,11.5,14.3,14.3,38.7,27.5,64.1
2021-05-17,25.1,14.9,18.4,16.3,0.1,0.1,21.3,17.0,36.7
2021-05-18,20.9,12.8,17.4,16.6,0.0,0.0,23.1,13.0,39.6
2021-05-19,18.9,13.1,16.4,15.8,0.0,0.0,17.9,12.2,33.8
2021-05-20,20.5,14.1,16.4,15.6,2.8,2.8,18.3,9.4,31.0
2021-05-21,19.5,13.3,16.7,16.1,0.0,0.0,23.1,13.4,41.8
2021-05-22,19.4,15.1,17.4,16.7,0.0,0.0,21.9,16.9,40.3
2021-05-23,20.9,15.7,17.8,17.2,0.0,0.0,26.6,15.8,46.4
2021-05-24,20.0,14.1,17.3,16.8,0.0,0.0,24.1,12.0,37.8
2021-05-25,23.5,13.1,18.8,16.0,0.6,0.6,41.0,21.1,67.7
2021-05-26,21.0,17.0,18.9,16.2,0.1,0.1,43.3,30.1,72.4
2021-05-27,22.5,15.4,19.4,18.2,0.0,0.0,37.5,19.7,58.7
2021-05-28,23.2,16.8,20.4,17.2,0.0,0.0,43.5,24.8,73.1
2021-05-29,25.9,16.9,19.8,18.3,0.0,0.0,28.6,19.3,49.7
2021-05-30,22.5,15.5,18.9,19.2,0.3,0.3,20.6,11.1,48.2
2021-05-31,21.3,16.8,19.1,19.0,5.9,5.9,26.7,18.8,46.8
2021-06-01,20.9,17.7,18.9,18.1,0.0,0.0,30.9,21.2,50.8
2021-06-02,20.9,17.2,19.2,18.2,0.3,0.3,30.8,24.9,52.6
2021-06-03,20.2,16.0,18.0,18.5,6.6,6.6,20.4,11.6,35.3
2021-06-04,22.7,14.7,19.5,17.9,0.0,0.0,35.6,19.3,58.0
2021-06-05,23.5,18.0,20.7,21.4,0.0,0.0,17.0,9.1,35.3
2021-06-06,25.7,17.4,21.2,21.2,0.0,0.0,23.8,14.7,38.5
2021-06-07,24.0,19.5,21.9,21.3,0.0,0.0,27.0,20.1,44.6
2021-06-08,22.8,17.8,20.7,21.5,0.1,0.1,23.1,17.0,42.1
2021-06-09,22.9,18.9,20.5,21.4,2.7,2.7,26.9,19.1,45.0
2021-06-10,23.0,18.8,20.5,22.4,0.4,0.4,17.6,12.7,35.6
2021-06-11,24.9,18.4,20.8,22.7,0.0,0.0,20.9,11.7,39.6
2021-06-12,20.2,17.5,18.8,19.2,0.0,0.0,22.4,16.4,39.6
2021-06-13,21.6,17.9,19.7,20.1,0.0,0.0,23.5,18.7,43.9
2021-06-14,21.5,19.0,20.1,20.2,3.4,3.4,28.2,21.1,45.4
2021-06-15,23.4,19.5,21.0,20.4,19.6,19.6,37.0,25.2,61.2
2021-06-16,24.5,18.2,21.2,23.1,0.0,0.0,19.4,11.0,32.8
2021-06-17,22.0,19.1,20.5,22.6,4.2,4.2,17.7,10.9,33.1
2021-06-18,25.2,18.8,22.1,24.5,0.0,0.0,20.5,10.5,36.4
2021-06-19,27.9,19.5,23.8,25.1,0.0,0.0,25.4,15.0,42.5
2021-06-20,29.5,20.6,24.5,26.2,0.0,0.0,18.8,11.3,34.2
2021-06-21,25.5,19.0,22.8,24.7,0.0,0.0,20.8,14.0,36.0
2021-06-22,28.9,21.5,24.4,26.2,0.1,0.1,25.1,15.4,42.8
2021-06-23,24.9,19.9,22.4,24.2,0.0,0.0,24.2,11.8,43.6
2021-06-24,21.7,20.1,21.0,22.7,7.6,7.6,17.4,12.1,31.3
2021-06-25,23.8,21.2,22.5,23.5,0.0,0.0,28.8,21.5,46.1
2021-06-26,24.8,21.7,23.2,24.4,6.9,6.9,30.2,21.8,51.5
2021-06-27,24.2,21.5,22.8,24.9,0.0,0.0,22.6,15.1,37.1
2021-06-28,24.8,21.4,23.0,26.1,0.0,0.0,17.6,11.9,34.2
2021-06-29,23.1,21.5,22.4,25.0,2.1,2.1,18.1,14.2,31.7
2021-06-30,24.9,22.0,23.3,26.0,0.3,0.3,21.7,16.6,37.8
2021-07-01,24.7,21.9,23.2,26.0,0.0,0.0,20.0,15.0,33.5
2021-07-02,25.4,22.2,23.6,26.3,0.2,0.2,22.7,16.4,38.9
2021-07-03,26.9,22.2,23.8,24.2,16.6,16.6,44.0,27.9,75.2
2021-07-04,24.3,20.9,22.8,25.0,0.0,0.0,22.4,14.6,35.3
2021-07-05,24.2,21.0,22.8,25.3,0.2,0.2,19.1,13.4,32.4
2021-07-06,24.4,20.8,22.5,25.3,0.0,0.0,19.8,10.5,36.7
2021-07-07,24.2,20.5,22.2,25.6,0.7,0.7,15.0,7.7,25.6
2021-07-08,24.6,19.5,22.6,25.9,0.0,0.0,19.1,9.0,35.6
2021-07-09,25.6,22.0,23.8,27.6,1.6,1.6,17.8,12.4,31.7
2021-07-10,27.0,23.0,25.1,29.6,0.0,0.0,18.4,12.5,34.2
2021-07-11,28.2,24.6,25.8,30.1,0.0,0.0,27.2,15.8,47.2
2021-07-12,28.4,25.4,26.8,29.7,1.4,1.4,35.7,25.5,56.5
2021-07-13,26.8,24.6,25.5,28.2,30.5,30.5,29.9,24.3,54.4
2021-07-14,28.0,24.5,26.2,30.2,3.9,3.9,30.7,18.5,49.3
2021-07-15,26.4,24.5,25.3,29.0,4.9,4.9,25.6,18.7,43.2
2021-07-16,26.8,24.3,25.4,28.4,31.8,31.8,36.2,22.7,63.0
2021-07-17,27.0,24.1,25.5,28.2,0.4,0.4,29.4,23.8,50.0
2021-07-18,27.1,23.9,25.2,28.8,0.0,0.0,19.3,15.4,34.9
2021-07-19,27.0,22.9,25.0,29.5,0.3,0.3,17.6,10.0,33.8
2021-07-20,27.3,24.2,25.9,29.9,1.5,1.5,22.1,17.3,38.9
2021-07-21,28.7,25.1,26.6,30.7,0.0,0.0,20.0,15.9,35.6
2021-07-22,29.5,24.5,26.8,31.7,0.0,0.0,17.0,10.8,29.9
2021-07-23,28.4,23.8,26.3,31.1,0.0,0.0,16.9,9.6,32.4
2021-07-24,29.2,23.3,26.4,31.3,0.0,0.0,19.6,8.4,34.6
2021-07-25,30.1,24.0,27.4,31.9,0.0,0.0,17.8,10.5,32.0
2021-07-26,28.9,26.5,27.4,30.6,1.8,1.8,24.0,19.5,43.6
2021-07-27,29.6,26.2,27.6,30.7,0.9,0.9,27.8,21.1,47.5
2021-07-28,28.2,26.3,27.0,29.3,1.3,1.3,32.6,24.2,52.2
2021-07-29,27.5,25.6,26.3,27.0,15.3,15.3,48.1,37.6,78.1
2021-07-30,28.5,23.9,26.3,29.0,1.1,1.1,23.7,16.6,40.3
2021-07-31,29.0,25.1,27.1,31.6,0.0,0.0,18.4,13.4,32.8
2021-08-01,28.4,25.1,26.8,31.7,1.9,1.9,18.1,12.5,34.6
2021-08-02,27.9,24.3,26.3,31.5,1.5,1.5,12.5,7.3,29.2
2021-08-03,28.5,23.5,26.0,31.0,0.0,0.0,14.5,8.2,28.1
2021-08-04,28.5,25.2,27.0,32.1,1.2,1.2,19.4,12.7,34.9
2021-08-05,28.5,25.9,27.2,31.6,1.4,1.4,19.7,14.5,37.4
2021-08-06,27.8,24.5,26.3,31.1,10.6,10.6,17.1,10.2,33.1
2021-08-07,28.5,24.0,26.4,31.8,0.0,0.0,13.9,6.9,27.0
2021-08-08,29.1,24.7,26.7,31.7,0.4,0.4,16.6,9.4,29.9
2021-08-09,28.6,23.7,26.3,30.7,0.0,0.0,12.0,8.6,22.0
2021-08-10,29.5,25.2,27.5,32.6,0.0,0.0,21.7,10.6,39.2
2021-08-11,28.9,25.2,27.1,32.4,2.3,2.3,16.4,7.1,31.3
2021-08-12,28.5,24.5,26.6,31.7,2.9,2.9,8.9,4.7,32.8
2021-08-13,27.9,23.5,25.5,28.9,0.1,0.1,17.8,7.5,30.2
2021-08-14,29.4,21.4,25.2,27.8,0.0,0.0,24.9,11.2,42.8
2021-08-15,28.0,22.3,25.4,29.7,0.3,0.3,14.3,8.5,25.9
2021-08-16,28.2,24.0,26.1,30.5,0.6,0.6,16.8,7.9,32.0
2021-08-17,28.4,23.2,25.6,29.7,2.4,2.4,19.7,7.6,33.5
2021-08-18,28.5,21.3,24.7,27.2,0.5,0.5,19.5,12.9,35.3
2021-08-19,27.8,22.6,25.7,29.2,0.3,0.3,17.4,10.5,32.8
2021-08-20,26.2,23.4,25.0,28.6,20.0,20.0,20.0,10.1,34.6
2021-08-21,29.5,22.0,25.7,28.2,0.0,0.0,25.4,14.4,43.2
2021-08-22,27.5,23.0,25.9,29.7,0.4,0.4,21.3,12.9,37.1
2021-08-23,26.0,24.2,25.2,27.9,107.8,107.8,39.5,21.2,73.1
2021-08-24,28.8,22.3,25.4,27.8,0.3,0.3,25.8,15.7,42.5
2021-08-25,28.2,21.5,25.9,29.1,0.0,0.0,30.1,16.2,51.5
2021-08-26,27.8,22.8,25.4,28.1,3.1,3.1,26.6,12.5,43.6
2021-08-27,23.9,20.7,22.3,24.4,9.6,9.6,11.2,6.5,21.2
2021-08-28,25.8,20.2,23.3,25.6,0.3,0.3,21.1,10.1,34.9
2021-08-29,24.8,21.2,23.1,25.2,7.9,7.9,18.0,12.1,31.7
2021-08-30,24.9,23.2,24.0,25.8,73.8,73.8,28.3,22.2,48.2
2021-08-31,27.1,21.5,24.4,27.3,24.1,24.1,28.9,18.3,60.8
2021-09-01,25.9,20.5,22.8,25.0,3.6,3.6,15.7,9.1,27.7
2021-09-02,26.2,21.0,23.3,26.3,0.0,0.0,14.6,7.3,26.6
2021-09-03,26.1,19.9,23.1,26.3,0.0,0.0,12.4,7.8,23.8
2021-09-04,24.1,22.1,23.5,25.7,18.4,18.4,25.8,14.4,42.1
2021-09-05,24.3,20.5,22.8,21.5,59.2,59.2,42.3,35.6,73.8
2021-09-06,25.7,21.9,23.8,24.9,2.6,2.6,30.9,23.0,51.8
2021-09-07,24.7,18.2,22.2,22.1,0.0,0.0,28.4,20.9,49.0
2021-09-08,25.5,17.6,22.3,23.9,0.0,0.0,18.4,11.8,32.8
2021-09-09,25.5,22.7,24.1,26.0,0.9,0.9,24.3,18.9,43.2
2021-09-10,26.1,23.3,24.6,28.3,0.0,0.0,20.1,12.1,36.7
2021-09-11,25.9,23.5,24.6,28.1,0.0,0.0,18.4,14.3,34.6
2021-09-12,27.1,22.4,24.6,28.6,0.0,0.0,19.7,10.5,35.3
2021-09-13,27.5,20.4,24.0,27.2,0.0,0.0,11.1,8.1,24.1
2021-09-14,29.0,20.2,24.1,25.3,0.0,0.0,21.8,16.4,35.3
2021-09-15,27.4,19.5,23.2,25.2,0.0,0.0,17.3,11.4,30.2
2021-09-16,27.0,19.2,22.8,25.5,0.0,0.0,13.8,7.7,22.3
2021-09-17,26.8,20.0,23.1,24.6,0.1,0.1,23.0,13.5,37.1
2021-09-18,24.0,19.8,22.0,24.1,0.0,0.0,15.5,8.5,26.3
2021-09-19,24.5,22.5,23.6,24.4,3.6,3.6,40.1,22.9,67.0
2021-09-20,24.7,20.5,23.3,22.2,20.2,20.2,47.6,33.9,80.6
2021-09-21,27.1,19.8,23.0,24.3,0.6,0.6,24.9,14.6,42.1
2021-09-22,27.0,19.1,22.9,25.0,0.0,0.0,10.9,6.8,22.3
2021-09-23,25.6,18.0,22.5,24.5,0.0,0.0,18.6,12.1,30.6
2021-09-24,25.0,23.0,23.6,23.7,0.0,0.0,27.9,22.4,47.2
2021-09-25,23.3,22.2,22.7,22.7,7.5,7.5,34.9,24.2,56.9
2021-09-26,22.8,21.6,22.3,23.6,37.4,37.4,24.5,17.3,42.5
2021-09-27,24.6,20.8,22.9,23.3,17.1,17.1,29.3,24.6,47.5
2021-09-28,23.4,20.5,21.8,22.9,0.1,0.1,24.2,17.5,40.3
2021-09-29,25.0,18.9,21.8,23.3,1.3,1.3,17.5,12.2,34.9
2021-09-30,24.5,18.5,22.3,24.7,0.0,0.0,20.1,10.6,34.6
2021-10-01,25.3,20.5,22.2,24.4,1.0,1.0,14.8,9.5,35.6
2021-10-02,25.4,19.6,23.0,25.1,0.0,0.0,24.7,16.4,40.0
2021-10-03,25.9,23.9,24.8,25.9,0.0,0.0,34.6,26.8,55.1
2021-10-04,26.2,22.5,24.5,27.8,9.4,9.4,31.4,11.5,52.2
2021-10-05,22.4,17.7,19.8,19.1,0.6,0.6,27.9,18.8,48.6
2021-10-06,23.0,16.9,19.7,20.0,0.8,0.8,24.5,12.6,40.0
2021-10-07,18.1,16.0,17.0,15.4,3.9,3.9,25.2,19.1,42.1
2021-10-08,20.4,15.3,17.3,17.3,17.2,17.2,16.0,11.6,28.1
2021-10-09,24.0,20.6,22.4,24.5,8.7,8.7,26.0,14.8,42.8
2021-10-10,21.1,14.2,18.4,16.2,7.4,7.4,30.9,26.1,51.8
2021-10-11,19.0,13.6,15.9,12.8,0.0,0.0,23.1,17.7,38.5
2021-10-12,19.5,12.4,15.4,12.9,0.0,0.0,18.4,13.9,33.5
2021-10-13,21.5,13.8,17.3,17.3,0.0,0.0,13.4,9.1,23.4
2021-10-14,22.6,14.9,18.3,17.8,0.0,0.0,26.1,13.9,41.4
2021-10-15,22.6,16.3,18.2,16.6,3.1,3.1,27.8,20.7,42.8
2021-10-16,16.5,7.6,11.3,5.1,0.0,0.0,38.0,31.4,60.5
2021-10-17,12.9,6.7,9.6,6.4,0.0,0.0,14.7,10.8,29.5
2021-10-18,15.5,10.1,13.1,10.0,0.0,0.0,22.7,14.5,38.2
2021-10-19,14.2,8.8,11.3,7.0,0.0,0.0,32.1,21.1,51.1
2021-10-20,13.1,7.7,10.2,7.4,0.0,0.0,14.6,9.6,24.5
2021-10-21,15.5,7.8,11.5,8.8,0.0,0.0,19.7,11.7,32.8
2021-10-22,16.5,8.6,12.1,9.2,0.0,0.0,22.0,14.2,35.3
2021-10-23,15.4,8.4,12.1,10.3,0.0,0.0,10.5,6.5,18.0
2021-10-24,17.2,8.8,13.7,12.4,0.0,0.0,10.0,6.1,17.6
2021-10-25,17.5,9.5,13.8,12.3,0.0,0.0,12.3,8.5,22.3
2021-10-26,18.5,10.9,14.8,13.7,0.0,0.0,12.9,9.6,23.4
2021-10-27,18.0,9.9,13.9,12.1,0.0,0.0,13.4,9.4,22.0
2021-10-28,18.5,10.4,15.0,13.9,0.0,0.0,10.2,6.1,15.8
2021-10-29,18.4,11.6,15.4,14.1,0.0,0.0,13.5,7.4,22.3
2021-10-30,18.5,12.0,15.4,14.9,0.1,0.1,12.7,8.7,22.3
2021-10-31,18.1,11.6,15.2,14.4,0.2,0.2,22.9,10.6,36.0
2021-11-01,15.8,9.4,12.0,8.8,0.0,0.0,22.4,16.4,36.0
2021-11-02,14.6,7.8,11.9,10.0,0.0,0.0,11.6,7.7,19.8
2021-11-03,16.5,12.4,14.3,13.4,2.3,2.3,11.5,8.8,22.0
2021-11-04,18.2,12.5,15.6,15.3,0.0,0.0,14.8,8.3,26.6
2021-11-05,19.0,16.0,17.3,15.5,0.2,0.2,26.5,18.4,42.8
2021-11-06,19.4,15.7,17.5,16.2,1.6,1.6,26.6,16.7,42.8
2021-11-07,19.0,2.9,13.0,8.7,21.2,21.2,55.3,30.7,88.2
2021-11-08,5.3,0.8,3.5,-5.0,0.0,0.0,52.4,39.0,87.8
2021-11-09,8.6,4.2,6.5,-0.3,0.0,0.0,36.3,28.0,58.7
2021-11-10,11.6,5.9,8.6,2.8,0.0,0.0,34.0,24.6,55.1
2021-11-11,11.4,7.1,8.9,3.1,0.0,0.0,34.0,25.2,55.1
2021-11-12,11.9,6.3,8.8,4.3,0.0,0.0,23.2,15.8,38.5
2021-11-13,14.9,7.4,11.8,9.0,0.0,0.0,18.1,9.9,31.3
2021-11-14,14.5,5.6,10.7,8.6,0.0,0.0,10.4,7.0,19.4
2021-11-15,16.5,7.1,12.3,10.4,0.0,0.0,16.0,9.4,27.0
2021-11-16,14.9,8.6,11.2,9.8,0.5,0.5,9.9,6.9,16.9
2021-11-17,15.2,8.3,12.3,10.6,0.0,0.0,22.9,12.6,38.2
